"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "so" "rcpos" "region"
"4469" 45 "e1" 17 "a" "4" "害怕" "-" 1331 -0.5 "5" "headnoun1"
"4481" 45 "e1" 19 "c" "4" "收傷" "-" 1217 0.5 "5" "headnoun1"
"4491" 45 "e1" 9 "a" "4" "家境" "-" 666 -0.5 "5" "headnoun1"
"4503" 45 "e1" 13 "a" "5" "脾氣" "-" 318 -0.5 "5" "headnoun1"
"4514" 45 "e1" 11 "c" "5" "想" "-" 529 0.5 "5" "headnoun1"
"4525" 46 "e1" 6 "c" "4" "整天" "-" 1069 0.5 "5" "headnoun1"
"4535" 46 "e1" 2 "c" "4" "工作" "-" 1326 0.5 "5" "headnoun1"
"4545" 46 "e1" 8 "a" "4" "想" "-" 1771 -0.5 "5" "headnoun1"
"4558" 46 "e1" 4 "a" "4" "很" "-" 897 -0.5 "5" "headnoun1"
"4569" 46 "e1" 18 "c" "4" "心懷" "-" 837 0.5 "5" "headnoun1"
"4579" 46 "e1" 20 "a" "4" "總是" "-" 897 -0.5 "5" "headnoun1"
"4590" 46 "e1" 14 "c" "4" "衣服" "-" 781 0.5 "5" "headnoun1"
"4604" 46 "e1" 10 "c" "4" "背著" "-" 630 0.5 "5" "headnoun1"
"4614" 46 "e1" 12 "a" "4" "演員" "-" 665 -0.5 "5" "headnoun1"
"4627" 46 "e1" 16 "a" "4" "很" "-" 806 -0.5 "5" "headnoun1"
"4642" 47 "e1" 11 "a" "5" "想" "-" 494 -0.5 "5" "headnoun1"
"4653" 47 "e1" 5 "c" "4" "站在" "-" 584 0.5 "5" "headnoun1"
"4662" 47 "e1" 9 "c" "4" "家境" "-" 544 0.5 "5" "headnoun1"
"4673" 47 "e1" 17 "c" "4" "害怕" "-" 1705 0.5 "5" "headnoun1"
"4685" 47 "e1" 1 "c" "4" "很" "-" 443 0.5 "5" "headnoun1"
"4696" 47 "e1" 3 "a" "4" "很" "-" 453 -0.5 "5" "headnoun1"
"4706" 47 "e1" 7 "a" "4" "頭髮" "-" 387 -0.5 "5" "headnoun1"
"4718" 47 "e1" 15 "a" "4" "充滿" "-" 696 -0.5 "5" "headnoun1"
"4731" 47 "e1" 13 "c" "5" "脾氣" "-" 943 0.5 "5" "headnoun1"
"4741" 47 "e1" 19 "a" "4" "收傷" "-" 367 -0.5 "5" "headnoun1"
"4751" 48 "e1" 16 "c" "4" "很想交" "-" 1725 0.5 "5" "headnoun1"
"4763" 48 "e1" 8 "c" "4" "想" "-" 1165 0.5 "5" "headnoun1"
"4776" 48 "e1" 6 "a" "4" "整天" "-" 680 -0.5 "5" "headnoun1"
"4786" 48 "e1" 2 "a" "4" "工作" "-" 5370 -0.5 "5" "headnoun1"
"4796" 48 "e1" 12 "c" "4" "演員" "-" 1831 0.5 "5" "headnoun1"
"4810" 48 "e1" 4 "c" "4" "很" "-" 3962 0.5 "5" "headnoun1"
"4822" 48 "e1" 18 "a" "4" "心懷" "-" 3659 -0.5 "5" "headnoun1"
"4832" 48 "e1" 14 "a" "4" "衣服" "-" 4280 -0.5 "5" "headnoun1"
"4846" 48 "e1" 10 "a" "4" "背著" "-" 539 -0.5 "5" "headnoun1"
"4856" 48 "e1" 20 "c" "4" "總是" "-" 554 0.5 "5" "headnoun1"
"4867" 49 "e1" 7 "c" "4" "頭髮" "-" 573 0.5 "5" "headnoun1"
"4879" 49 "e1" 1 "a" "4" "很" "-" 376 -0.5 "5" "headnoun1"
"4890" 49 "e1" 19 "c" "4" "收傷" "-" 594 0.5 "5" "headnoun1"
"4900" 49 "e1" 9 "a" "4" "家境" "-" 478 -0.5 "5" "headnoun1"
"4912" 49 "e1" 13 "a" "5" "脾氣" "-" 554 -0.5 "5" "headnoun1"
"4922" 49 "e1" 17 "a" "4" "害怕" "-" 286 -0.5 "5" "headnoun1"
"4934" 49 "e1" 5 "a" "4" "站在" "-" 1433 -0.5 "5" "headnoun1"
"4944" 49 "e1" 11 "c" "5" "想" "-" 403 0.5 "5" "headnoun1"
"4955" 49 "e1" 3 "c" "4" "很" "-" 271 0.5 "5" "headnoun1"
"4965" 49 "e1" 15 "c" "4" "充滿" "-" 312 0.5 "5" "headnoun1"
"4978" 5 "e1" 13 "a" "5" "脾氣" "-" 706 -0.5 "5" "headnoun1"
"4988" 5 "e1" 3 "c" "4" "很" "-" 510 0.5 "5" "headnoun1"
"4998" 5 "e1" 15 "c" "4" "充滿" "-" 479 0.5 "5" "headnoun1"
"5010" 5 "e1" 1 "a" "4" "很" "-" 389 -0.5 "5" "headnoun1"
"5021" 5 "e1" 7 "c" "4" "頭髮" "-" 313 0.5 "5" "headnoun1"
"5034" 5 "e1" 11 "c" "5" "想" "-" 429 0.5 "5" "headnoun1"
"5045" 5 "e1" 5 "a" "4" "站在" "-" 1246 -0.5 "5" "headnoun1"
"5054" 5 "e1" 17 "a" "4" "害怕" "-" 389 -0.5 "5" "headnoun1"
"5066" 5 "e1" 19 "c" "4" "收傷" "-" 525 0.5 "5" "headnoun1"
"5076" 5 "e1" 9 "a" "4" "家境" "-" 358 -0.5 "5" "headnoun1"
"5087" 50 "e1" 16 "a" "4" "很" "-" 428 -0.5 "5" "headnoun1"
"5101" 50 "e1" 4 "a" "4" "很" "-" 417 -0.5 "5" "headnoun1"
"5112" 50 "e1" 6 "c" "4" "整天" "-" 4600 0.5 "5" "headnoun1"
"5122" 50 "e1" 18 "c" "4" "心懷" "-" 1948 0.5 "5" "headnoun1"
"5132" 50 "e1" 2 "c" "4" "工作" "-" 463 0.5 "5" "headnoun1"
"5142" 50 "e1" 14 "c" "4" "衣服" "-" 3275 0.5 "5" "headnoun1"
"5156" 50 "e1" 10 "c" "4" "背著" "-" 473 0.5 "5" "headnoun1"
"5166" 50 "e1" 8 "a" "4" "想" "-" 292 -0.5 "5" "headnoun1"
"5179" 50 "e1" 20 "a" "4" "總是" "-" 337 -0.5 "5" "headnoun1"
"5190" 50 "e1" 12 "a" "4" "演員" "-" 282 -0.5 "5" "headnoun1"
"5203" 51 "e1" 15 "a" "4" "充滿" "-" 559 -0.5 "5" "headnoun1"
"5216" 51 "e1" 13 "c" "5" "脾氣" "-" 307 0.5 "5" "headnoun1"
"5226" 51 "e1" 9 "c" "4" "家境" "-" 221 0.5 "5" "headnoun1"
"5237" 51 "e1" 5 "c" "4" "站在" "-" 271 0.5 "5" "headnoun1"
"5246" 51 "e1" 1 "c" "4" "很" "-" 292 0.5 "5" "headnoun1"
"5257" 51 "e1" 19 "a" "4" "收傷" "-" 216 -0.5 "5" "headnoun1"
"5267" 51 "e1" 17 "c" "4" "害怕" "-" 221 0.5 "5" "headnoun1"
"5280" 51 "e1" 11 "a" "5" "想" "-" 196 -0.5 "5" "headnoun1"
"5291" 51 "e1" 3 "a" "4" "很" "-" 398 -0.5 "5" "headnoun1"
"5301" 51 "e1" 7 "a" "4" "頭髮" "-" 236 -0.5 "5" "headnoun1"
"5313" 52 "e1" 6 "a" "4" "整天" "-" 317 -0.5 "5" "headnoun1"
"5323" 52 "e1" 8 "c" "4" "想" "-" 372 0.5 "5" "headnoun1"
"5336" 52 "e1" 16 "c" "4" "很想交" "-" 630 0.5 "5" "headnoun1"
"5348" 52 "e1" 18 "a" "4" "心懷" "-" 559 -0.5 "5" "headnoun1"
"5358" 52 "e1" 2 "a" "4" "工作" "-" 437 -0.5 "5" "headnoun1"
"5368" 52 "e1" 12 "c" "4" "演員" "-" 711 0.5 "5" "headnoun1"
"5382" 52 "e1" 4 "c" "4" "很" "-" 488 0.5 "5" "headnoun1"
"5394" 52 "e1" 14 "a" "4" "衣服" "-" 534 -0.5 "5" "headnoun1"
"5408" 52 "e1" 20 "c" "4" "總是" "-" 461 0.5 "5" "headnoun1"
"5419" 52 "e1" 10 "a" "4" "背著" "-" 769 -0.5 "5" "headnoun1"
"5429" 53 "e1" 5 "a" "4" "站在" "-" 191 -0.5 "5" "headnoun1"
"5438" 53 "e1" 3 "c" "4" "很" "-" 160 0.5 "5" "headnoun1"
"5448" 53 "e1" 15 "c" "4" "充滿" "-" 171 0.5 "5" "headnoun1"
"5460" 53 "e1" 7 "c" "4" "頭髮" "-" 327 0.5 "5" "headnoun1"
"5472" 53 "e1" 9 "a" "4" "家境" "-" 307 -0.5 "5" "headnoun1"
"5483" 53 "e1" 1 "a" "4" "很" "-" 135 -0.5 "5" "headnoun1"
"5494" 53 "e1" 17 "a" "4" "害怕" "-" 241 -0.5 "5" "headnoun1"
"5506" 53 "e1" 19 "c" "4" "收傷" "-" 206 0.5 "5" "headnoun1"
"5517" 53 "e1" 13 "a" "5" "脾氣" "-" 281 -0.5 "5" "headnoun1"
"5528" 53 "e1" 11 "c" "5" "想" "-" 307 0.5 "5" "headnoun1"
"5539" 54 "e1" 10 "c" "4" "背著" "-" 680 0.5 "5" "headnoun1"
"5549" 54 "e1" 2 "c" "4" "工作" "-" 392 0.5 "5" "headnoun1"
"5559" 54 "e1" 16 "a" "4" "很" "-" 388 -0.5 "5" "headnoun1"
"5573" 54 "e1" 12 "a" "4" "演員" "-" 630 -0.5 "5" "headnoun1"
"5586" 54 "e1" 8 "a" "4" "想" "-" 382 -0.5 "5" "headnoun1"
"5599" 54 "e1" 20 "a" "4" "總是" "-" 792 -0.5 "5" "headnoun1"
"5610" 54 "e1" 14 "c" "4" "衣服" "-" 1347 0.5 "5" "headnoun1"
"5624" 54 "e1" 4 "a" "4" "很" "-" 393 -0.5 "5" "headnoun1"
"5635" 54 "e1" 18 "c" "4" "心懷" "-" 539 0.5 "5" "headnoun1"
"5645" 54 "e1" 6 "c" "4" "整天" "-" 347 0.5 "5" "headnoun1"
"5655" 55 "e1" 5 "c" "4" "站在" "-" 1357 0.5 "5" "headnoun1"
"5664" 55 "e1" 9 "c" "4" "家境" "-" 726 0.5 "5" "headnoun1"
"5675" 55 "e1" 19 "a" "4" "收傷" "-" 474 -0.5 "5" "headnoun1"
"5686" 55 "e1" 11 "a" "5" "想" "-" 564 -0.5 "5" "headnoun1"
"5697" 55 "e1" 17 "c" "4" "害怕" "-" 398 0.5 "5" "headnoun1"
"5710" 55 "e1" 13 "c" "5" "脾氣" "-" 715 0.5 "5" "headnoun1"
"5720" 55 "e1" 7 "a" "4" "頭髮" "-" 357 -0.5 "5" "headnoun1"
"5732" 55 "e1" 15 "a" "4" "充滿" "-" 418 -0.5 "5" "headnoun1"
"5744" 55 "e1" 1 "c" "4" "很" "-" 392 0.5 "5" "headnoun1"
"5755" 55 "e1" 3 "a" "4" "很" "-" 282 -0.5 "5" "headnoun1"
"5765" 56 "e1" 10 "a" "4" "背著" "-" 423 -0.5 "5" "headnoun1"
"5775" 56 "e1" 8 "c" "4" "想" "-" 544 0.5 "5" "headnoun1"
"5788" 56 "e1" 14 "a" "4" "衣服" "-" 1801 -0.5 "5" "headnoun1"
"5802" 56 "e1" 6 "a" "4" "整天" "-" 403 -0.5 "5" "headnoun1"
"5812" 56 "e1" 2 "a" "4" "工作" "-" 670 -0.5 "5" "headnoun1"
"5822" 56 "e1" 12 "c" "4" "演員" "-" 357 0.5 "5" "headnoun1"
"5836" 56 "e1" 16 "c" "4" "很想交" "-" 317 0.5 "5" "headnoun1"
"5848" 56 "e1" 18 "a" "4" "心懷" "-" 576 -0.5 "5" "headnoun1"
"5858" 56 "e1" 20 "c" "4" "總是" "-" 321 0.5 "5" "headnoun1"
"5869" 56 "e1" 4 "c" "4" "很" "-" 1493 0.5 "5" "headnoun1"
"5881" 57 "e1" 19 "c" "4" "收傷" "-" 297 0.5 "5" "headnoun1"
"5891" 57 "e1" 17 "a" "4" "害怕" "-" 352 -0.5 "5" "headnoun1"
"5903" 57 "e1" 5 "a" "4" "站在" "-" 327 -0.5 "5" "headnoun1"
"5913" 57 "e1" 13 "a" "5" "脾氣" "-" 2284 -0.5 "5" "headnoun1"
"5923" 57 "e1" 9 "a" "4" "家境" "-" 317 -0.5 "5" "headnoun1"
"5934" 57 "e1" 1 "a" "4" "很" "-" 317 -0.5 "5" "headnoun1"
"5945" 57 "e1" 3 "c" "4" "很" "-" 283 0.5 "5" "headnoun1"
"5955" 57 "e1" 7 "c" "4" "頭髮" "-" 289 0.5 "5" "headnoun1"
"5967" 57 "e1" 15 "c" "4" "充滿" "-" 303 0.5 "5" "headnoun1"
"5980" 57 "e1" 11 "c" "5" "想" "-" 283 0.5 "5" "headnoun1"
"5991" 58 "e1" 2 "c" "4" "工作" "-" 251 0.5 "5" "headnoun1"
"6001" 58 "e1" 20 "a" "4" "總是" "-" 327 -0.5 "5" "headnoun1"
"6012" 58 "e1" 16 "a" "4" "很" "-" 312 -0.5 "5" "headnoun1"
"6026" 58 "e1" 18 "c" "4" "心懷" "-" 236 0.5 "5" "headnoun1"
"6036" 58 "e1" 8 "a" "4" "想" "-" 297 -0.5 "5" "headnoun1"
"6049" 58 "e1" 6 "c" "4" "整天" "-" 312 0.5 "5" "headnoun1"
"6059" 58 "e1" 4 "a" "4" "很" "-" 408 -0.5 "5" "headnoun1"
"6070" 58 "e1" 14 "c" "4" "衣服" "-" 226 0.5 "5" "headnoun1"
"6084" 58 "e1" 12 "a" "4" "演員" "-" 231 -0.5 "5" "headnoun1"
"6097" 58 "e1" 10 "c" "4" "背著" "-" 256 0.5 "5" "headnoun1"
"6107" 59 "e1" 5 "c" "4" "站在" "-" 2064 0.5 "5" "headnoun1"
"6116" 59 "e1" 9 "c" "4" "家境" "-" 2316 0.5 "5" "headnoun1"
"6127" 59 "e1" 19 "a" "4" "收傷" "-" 1008 -0.5 "5" "headnoun1"
"6137" 59 "e1" 1 "c" "4" "很" "-" 726 0.5 "5" "headnoun1"
"6148" 59 "e1" 17 "c" "4" "害怕" "-" 2008 0.5 "5" "headnoun1"
"6161" 59 "e1" 13 "c" "5" "脾氣" "-" 2790 0.5 "5" "headnoun1"
"6171" 59 "e1" 15 "a" "4" "充滿" "-" 1190 -0.5 "5" "headnoun1"
"6183" 59 "e1" 3 "a" "4" "很" "-" 751 -0.5 "5" "headnoun1"
"6194" 59 "e1" 11 "a" "5" "想" "-" 433 -0.5 "5" "headnoun1"
"6205" 59 "e1" 7 "a" "4" "頭髮" "-" 655 -0.5 "5" "headnoun1"
"6217" 6 "e1" 20 "a" "4" "總是" "-" 510 -0.5 "5" "headnoun1"
"6228" 6 "e1" 14 "c" "4" "衣服" "-" 923 0.5 "5" "headnoun1"
"6242" 6 "e1" 10 "c" "4" "背著" "-" 2541 0.5 "5" "headnoun1"
"6252" 6 "e1" 8 "a" "4" "想" "-" 1437 -0.5 "5" "headnoun1"
"6265" 6 "e1" 18 "c" "4" "心懷" "-" 1200 0.5 "5" "headnoun1"
"6275" 6 "e1" 12 "a" "4" "演員" "-" 994 -0.5 "5" "headnoun1"
"6288" 6 "e1" 6 "c" "4" "整天" "-" 1210 0.5 "5" "headnoun1"
"6298" 6 "e1" 2 "c" "4" "工作" "-" 439 0.5 "5" "headnoun1"
"6308" 6 "e1" 4 "a" "4" "很" "-" 1331 -0.5 "5" "headnoun1"
"6319" 6 "e1" 16 "a" "4" "很" "-" 1321 -0.5 "5" "headnoun1"
"6333" 60 "e1" 14 "a" "4" "衣服" "-" 948 -0.5 "5" "headnoun1"
"6347" 60 "e1" 8 "c" "4" "想" "-" 317 0.5 "5" "headnoun1"
"6360" 60 "e1" 10 "a" "4" "背著" "-" 1150 -0.5 "5" "headnoun1"
"6370" 60 "e1" 20 "c" "4" "總是" "-" 317 0.5 "5" "headnoun1"
"6381" 60 "e1" 4 "c" "4" "很" "-" 276 0.5 "5" "headnoun1"
"6393" 60 "e1" 12 "c" "4" "演員" "-" 312 0.5 "5" "headnoun1"
"6407" 60 "e1" 6 "a" "4" "整天" "-" 302 -0.5 "5" "headnoun1"
"6417" 60 "e1" 2 "a" "4" "工作" "-" 271 -0.5 "5" "headnoun1"
"6427" 60 "e1" 18 "a" "4" "心懷" "-" 266 -0.5 "5" "headnoun1"
"6437" 60 "e1" 16 "c" "4" "很想交" "-" 266 0.5 "5" "headnoun1"
"6449" 7 "e1" 17 "c" "4" "害怕" "-" 479 0.5 "5" "headnoun1"
"6462" 7 "e1" 13 "c" "5" "脾氣" "-" 595 0.5 "5" "headnoun1"
"6472" 7 "e1" 5 "c" "4" "站在" "-" 661 0.5 "5" "headnoun1"
"6481" 7 "e1" 19 "a" "4" "收傷" "-" 464 -0.5 "5" "headnoun1"
"6491" 7 "e1" 3 "a" "4" "很" "-" 595 -0.5 "5" "headnoun1"
"6501" 7 "e1" 15 "a" "4" "充滿" "-" 722 -0.5 "5" "headnoun1"
"6514" 7 "e1" 11 "a" "5" "想" "-" 439 -0.5 "5" "headnoun1"
"6525" 7 "e1" 1 "c" "4" "很" "-" 464 0.5 "5" "headnoun1"
"6536" 7 "e1" 9 "c" "4" "家境" "-" 575 0.5 "5" "headnoun1"
"6547" 7 "e1" 7 "a" "4" "頭髮" "-" 701 -0.5 "5" "headnoun1"
"6559" 8 "e1" 2 "a" "4" "工作" "-" 535 -0.5 "5" "headnoun1"
"6569" 8 "e1" 12 "c" "4" "演員" "-" 484 0.5 "5" "headnoun1"
"6583" 8 "e1" 18 "a" "4" "心懷" "-" 399 -0.5 "5" "headnoun1"
"6593" 8 "e1" 10 "a" "4" "背著" "-" 383 -0.5 "5" "headnoun1"
"6603" 8 "e1" 16 "c" "4" "很想交" "-" 620 0.5 "5" "headnoun1"
"6615" 8 "e1" 20 "c" "4" "總是" "-" 293 0.5 "5" "headnoun1"
"6626" 8 "e1" 14 "a" "4" "衣服" "-" 565 -0.5 "5" "headnoun1"
"6640" 8 "e1" 4 "c" "4" "很" "-" 278 0.5 "5" "headnoun1"
"6652" 8 "e1" 8 "c" "4" "想" "-" 817 0.5 "5" "headnoun1"
"6665" 8 "e1" 6 "a" "4" "整天" "-" 258 -0.5 "5" "headnoun1"
"6675" 9 "e1" 1 "a" "4" "很" "-" 258 -0.5 "5" "headnoun1"
"6687" 9 "e1" 13 "a" "5" "脾氣" "-" 343 -0.5 "5" "headnoun1"
"6697" 9 "e1" 15 "c" "4" "充滿" "-" 253 0.5 "5" "headnoun1"
"6709" 9 "e1" 3 "c" "4" "很" "-" 313 0.5 "5" "headnoun1"
"6720" 9 "e1" 11 "c" "5" "想" "-" 288 0.5 "5" "headnoun1"
"6731" 9 "e1" 17 "a" "4" "害怕" "-" 268 -0.5 "5" "headnoun1"
"6743" 9 "e1" 9 "a" "4" "家境" "-" 283 -0.5 "5" "headnoun1"
"6754" 9 "e1" 5 "a" "4" "站在" "-" 268 -0.5 "5" "headnoun1"
"6763" 9 "e1" 7 "c" "4" "頭髮" "-" 318 0.5 "5" "headnoun1"
"6775" 9 "e1" 19 "c" "4" "收傷" "-" 242 0.5 "5" "headnoun1"
