"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "so" "rcpos" "region"
"57384" 50 "expt2" 12 "a" "3" "职员" "-" 299 -0.5 "4" "headnoun"
"57431" 50 "expt2" 20 "a" "3" "画家" "-" 287 -0.5 "4" "headnoun"
"57455" 50 "expt2" 21 "b" "3" "劳工" "-" 278 0.5 "4" "headnoun"
"58016" 51 "expt2" 4 "b" "3" "男子" "-" 478 0.5 "4" "headnoun"
"58050" 51 "expt2" 7 "a" "3" "居民" "-" 683 -0.5 "4" "headnoun"
"58094" 51 "expt2" 16 "b" "3" "老翁" "-" 548 0.5 "4" "headnoun"
"58139" 51 "expt2" 11 "a" "3" "律师" "-" 379 -0.5 "4" "headnoun"
"58160" 51 "expt2" 3 "a" "3" "学生" "-" 438 -0.5 "4" "headnoun"
"58202" 51 "expt2" 23 "a" "3" "民众" "-" 670 -0.5 "4" "headnoun"
"58311" 51 "expt2" 15 "a" "3" "政客" "-" 194 -0.5 "4" "headnoun"
"58360" 51 "expt2" 12 "b" "3" "职员" "-" 351 0.5 "4" "headnoun"
"58381" 51 "expt2" 20 "b" "3" "画家" "-" 323 0.5 "4" "headnoun"
"58454" 51 "expt2" 24 "b" "3" "小姐" "-" 217 0.5 "4" "headnoun"
"58516" 51 "expt2" 8 "b" "3" "摊贩" "-" 710 0.5 "4" "headnoun"
"58697" 51 "expt2" 19 "a" "3" "农民" "-" 432 -0.5 "4" "headnoun"
"58857" 52 "expt2" 6 "a" "3" "女秘书" "-" 946 -0.5 "4" "headnoun"
"58997" 52 "expt2" 2 "a" "3" "刑警" "-" 1463 -0.5 "4" "headnoun"
"59087" 52 "expt2" 19 "b" "3" "农民" "-" 651 0.5 "4" "headnoun"
"59318" 52 "expt2" 10 "a" "3" "选手" "-" 475 -0.5 "4" "headnoun"
"59413" 52 "expt2" 15 "b" "3" "政客" "-" 892 0.5 "4" "headnoun"
"59481" 52 "expt2" 22 "a" "3" "商人" "-" 429 -0.5 "4" "headnoun"
"59506" 52 "expt2" 7 "b" "3" "居民" "-" 370 0.5 "4" "headnoun"
"59574" 52 "expt2" 18 "a" "3" "男子" "-" 406 -0.5 "4" "headnoun"
"59628" 52 "expt2" 3 "b" "3" "学生" "-" 385 0.5 "4" "headnoun"
"59836" 52 "expt2" 11 "b" "3" "律师" "-" 505 0.5 "4" "headnoun"
"59871" 52 "expt2" 23 "b" "3" "民众" "-" 830 0.5 "4" "headnoun"
"59927" 52 "expt2" 14 "a" "3" "市民" "-" 548 -0.5 "4" "headnoun"
"60055" 53 "expt2" 17 "a" "3" "少年" "-" 439 -0.5 "4" "headnoun"
"60090" 53 "expt2" 1 "a" "3" "经理" "-" 464 -0.5 "4" "headnoun"
"60190" 53 "expt2" 10 "b" "3" "选手" "-" 660 0.5 "4" "headnoun"
"60256" 53 "expt2" 6 "b" "3" "女秘书" "-" 563 0.5 "4" "headnoun"
"60278" 53 "expt2" 9 "a" "3" "歹徒" "-" 422 -0.5 "4" "headnoun"
"60418" 53 "expt2" 22 "b" "3" "商人" "-" 338 0.5 "4" "headnoun"
"60453" 53 "expt2" 2 "b" "3" "刑警" "-" 326 0.5 "4" "headnoun"
"60547" 53 "expt2" 18 "b" "3" "男子" "-" 304 0.5 "4" "headnoun"
"60662" 53 "expt2" 5 "a" "3" "少女" "-" 1528 -0.5 "4" "headnoun"
"60935" 53 "expt2" 21 "a" "3" "劳工" "-" 380 -0.5 "4" "headnoun"
"61014" 53 "expt2" 13 "a" "3" "老师" "-" 451 -0.5 "4" "headnoun"
"61062" 53 "expt2" 14 "b" "3" "市民" "-" 274 0.5 "4" "headnoun"
"61552" 54 "expt2" 13 "b" "3" "老师" "-" 420 0.5 "4" "headnoun"
"61625" 54 "expt2" 8 "a" "3" "摊贩" "-" 719 -0.5 "4" "headnoun"
"61698" 54 "expt2" 20 "a" "3" "画家" "-" 697 -0.5 "4" "headnoun"
"61897" 54 "expt2" 24 "a" "3" "小姐" "-" 428 -0.5 "4" "headnoun"
"61945" 54 "expt2" 21 "b" "3" "劳工" "-" 389 0.5 "4" "headnoun"
"62077" 54 "expt2" 1 "b" "3" "经理" "-" 330 0.5 "4" "headnoun"
"62176" 54 "expt2" 4 "a" "3" "男子" "-" 463 -0.5 "4" "headnoun"
"62271" 54 "expt2" 17 "b" "3" "少年" "-" 318 0.5 "4" "headnoun"
"62316" 54 "expt2" 5 "b" "3" "少女" "-" 457 0.5 "4" "headnoun"
"62353" 54 "expt2" 12 "a" "3" "职员" "-" 502 -0.5 "4" "headnoun"
"62405" 54 "expt2" 9 "b" "3" "歹徒" "-" 478 0.5 "4" "headnoun"
"62463" 54 "expt2" 16 "a" "3" "老翁" "-" 386 -0.5 "4" "headnoun"
"62623" 55 "expt2" 16 "b" "3" "老翁" "-" 597 0.5 "4" "headnoun"
"62644" 55 "expt2" 8 "b" "3" "摊贩" "-" 929 0.5 "4" "headnoun"
"62728" 55 "expt2" 4 "b" "3" "男子" "-" 543 0.5 "4" "headnoun"
"62762" 55 "expt2" 24 "b" "3" "小姐" "-" 715 0.5 "4" "headnoun"
"62875" 55 "expt2" 11 "a" "3" "律师" "-" 790 -0.5 "4" "headnoun"
"62945" 55 "expt2" 7 "a" "3" "居民" "-" 764 -0.5 "4" "headnoun"
"63080" 55 "expt2" 20 "b" "3" "画家" "-" 583 0.5 "4" "headnoun"
"63216" 55 "expt2" 12 "b" "3" "职员" "-" 507 0.5 "4" "headnoun"
"63327" 55 "expt2" 23 "a" "3" "民众" "-" 658 -0.5 "4" "headnoun"
"63488" 55 "expt2" 3 "a" "3" "学生" "-" 537 -0.5 "4" "headnoun"
"63650" 55 "expt2" 19 "a" "3" "农民" "-" 444 -0.5 "4" "headnoun"
"63731" 55 "expt2" 15 "a" "3" "政客" "-" 606 -0.5 "4" "headnoun"
"63810" 56 "expt2" 22 "a" "3" "商人" "-" 523 -0.5 "4" "headnoun"
"63853" 56 "expt2" 3 "b" "3" "学生" "-" 436 0.5 "4" "headnoun"
"63964" 56 "expt2" 6 "a" "3" "女秘书" "-" 2089 -0.5 "4" "headnoun"
"64165" 56 "expt2" 15 "b" "3" "政客" "-" 773 0.5 "4" "headnoun"
"64285" 56 "expt2" 11 "b" "3" "律师" "-" 479 0.5 "4" "headnoun"
"64363" 56 "expt2" 2 "a" "3" "刑警" "-" 470 -0.5 "4" "headnoun"
"64440" 56 "expt2" 19 "b" "3" "农民" "-" 1316 0.5 "4" "headnoun"
"64489" 56 "expt2" 18 "a" "3" "男子" "-" 498 -0.5 "4" "headnoun"
"64631" 56 "expt2" 7 "b" "3" "居民" "-" 446 0.5 "4" "headnoun"
"64680" 56 "expt2" 14 "a" "3" "市民" "-" 355 -0.5 "4" "headnoun"
"64704" 56 "expt2" 10 "a" "3" "选手" "-" 322 -0.5 "4" "headnoun"
"64809" 56 "expt2" 23 "b" "3" "民众" "-" 519 0.5 "4" "headnoun"
"65057" 57 "expt2" 9 "a" "3" "歹徒" "-" 547 -0.5 "4" "headnoun"
"65276" 57 "expt2" 10 "b" "3" "选手" "-" 590 0.5 "4" "headnoun"
"65298" 57 "expt2" 21 "a" "3" "劳工" "-" 1034 -0.5 "4" "headnoun"
"65397" 57 "expt2" 2 "b" "3" "刑警" "-" 2325 0.5 "4" "headnoun"
"65466" 57 "expt2" 1 "a" "3" "经理" "-" 1247 -0.5 "4" "headnoun"
"65649" 57 "expt2" 17 "a" "3" "少年" "-" 411 -0.5 "4" "headnoun"
"65708" 57 "expt2" 18 "b" "3" "男子" "-" 480 0.5 "4" "headnoun"
"65730" 57 "expt2" 6 "b" "3" "女秘书" "-" 431 0.5 "4" "headnoun"
"65891" 57 "expt2" 22 "b" "3" "商人" "-" 459 0.5 "4" "headnoun"
"66047" 57 "expt2" 13 "a" "3" "老师" "-" 389 -0.5 "4" "headnoun"
"66146" 57 "expt2" 14 "b" "3" "市民" "-" 1160 0.5 "4" "headnoun"
"66198" 57 "expt2" 5 "a" "3" "少女" "-" 407 -0.5 "4" "headnoun"
"66306" 58 "expt2" 5 "b" "3" "少女" "-" 628 0.5 "4" "headnoun"
"66383" 58 "expt2" 20 "a" "3" "画家" "-" 876 -0.5 "4" "headnoun"
"66491" 58 "expt2" 12 "a" "3" "职员" "-" 535 -0.5 "4" "headnoun"
"66595" 58 "expt2" 16 "a" "3" "老翁" "-" 499 -0.5 "4" "headnoun"
"66616" 58 "expt2" 1 "b" "3" "经理" "-" 825 0.5 "4" "headnoun"
"66801" 58 "expt2" 8 "a" "3" "摊贩" "-" 669 -0.5 "4" "headnoun"
"66880" 58 "expt2" 17 "b" "3" "少年" "-" 479 0.5 "4" "headnoun"
"66949" 58 "expt2" 21 "b" "3" "劳工" "-" 394 0.5 "4" "headnoun"
"67136" 58 "expt2" 9 "b" "3" "歹徒" "-" 508 0.5 "4" "headnoun"
"67158" 58 "expt2" 24 "a" "3" "小姐" "-" 418 -0.5 "4" "headnoun"
"67363" 58 "expt2" 4 "a" "3" "男子" "-" 372 -0.5 "4" "headnoun"
"67468" 58 "expt2" 13 "b" "3" "老师" "-" 407 0.5 "4" "headnoun"
"67667" 59 "expt2" 16 "b" "3" "老翁" "-" 416 0.5 "4" "headnoun"
"67775" 59 "expt2" 11 "a" "3" "律师" "-" 336 -0.5 "4" "headnoun"
"67825" 59 "expt2" 12 "b" "3" "职员" "-" 411 0.5 "4" "headnoun"
"67894" 59 "expt2" 15 "a" "3" "政客" "-" 408 -0.5 "4" "headnoun"
"68099" 59 "expt2" 24 "b" "3" "小姐" "-" 307 0.5 "4" "headnoun"
"68168" 59 "expt2" 3 "a" "3" "学生" "-" 303 -0.5 "4" "headnoun"
"68270" 59 "expt2" 4 "b" "3" "男子" "-" 345 0.5 "4" "headnoun"
"68411" 59 "expt2" 20 "b" "3" "画家" "-" 346 0.5 "4" "headnoun"
"68449" 59 "expt2" 19 "a" "3" "农民" "-" 386 -0.5 "4" "headnoun"
"68496" 59 "expt2" 23 "a" "3" "民众" "-" 396 -0.5 "4" "headnoun"
"68553" 59 "expt2" 8 "b" "3" "摊贩" "-" 360 0.5 "4" "headnoun"
"68734" 59 "expt2" 7 "a" "3" "居民" "-" 271 -0.5 "4" "headnoun"
"68805" 6 "expt2" 12 "a" "3" "职员" "-" 590 -0.5 "4" "headnoun"
"68897" 6 "expt2" 17 "b" "3" "少年" "-" 454 0.5 "4" "headnoun"
"69065" 6 "expt2" 1 "b" "3" "经理" "-" 726 0.5 "4" "headnoun"
"69108" 6 "expt2" 4 "a" "3" "男子" "-" 590 -0.5 "4" "headnoun"
"69129" 6 "expt2" 20 "a" "3" "画家" "-" 497 -0.5 "4" "headnoun"
"69170" 6 "expt2" 13 "b" "3" "老师" "-" 635 0.5 "4" "headnoun"
"69409" 6 "expt2" 21 "b" "3" "劳工" "-" 680 0.5 "4" "headnoun"
"69605" 6 "expt2" 16 "a" "3" "老翁" "-" 726 -0.5 "4" "headnoun"
"69661" 6 "expt2" 9 "b" "3" "歹徒" "-" 726 0.5 "4" "headnoun"
"69741" 6 "expt2" 24 "a" "3" "小姐" "-" 680 -0.5 "4" "headnoun"
"69794" 6 "expt2" 5 "b" "3" "少女" "-" 544 0.5 "4" "headnoun"
"69937" 6 "expt2" 8 "a" "3" "摊贩" "-" 1432 -0.5 "4" "headnoun"
"70222" 60 "expt2" 18 "a" "3" "男子" "-" 327 -0.5 "4" "headnoun"
"70386" 60 "expt2" 22 "a" "3" "商人" "-" 663 -0.5 "4" "headnoun"
"70433" 60 "expt2" 15 "b" "3" "政客" "-" 531 0.5 "4" "headnoun"
"70486" 60 "expt2" 7 "b" "3" "居民" "-" 386 0.5 "4" "headnoun"
"70555" 60 "expt2" 14 "a" "3" "市民" "-" 553 -0.5 "4" "headnoun"
"70589" 60 "expt2" 6 "a" "3" "女秘书" "-" 665 -0.5 "4" "headnoun"
"70707" 60 "expt2" 10 "a" "3" "选手" "-" 455 -0.5 "4" "headnoun"
"70777" 60 "expt2" 2 "a" "3" "刑警" "-" 483 -0.5 "4" "headnoun"
"70809" 60 "expt2" 23 "b" "3" "民众" "-" 2654 0.5 "4" "headnoun"
"70831" 60 "expt2" 11 "b" "3" "律师" "-" 747 0.5 "4" "headnoun"
"71042" 60 "expt2" 3 "b" "3" "学生" "-" 282 0.5 "4" "headnoun"
"71124" 60 "expt2" 19 "b" "3" "农民" "-" 397 0.5 "4" "headnoun"
"71344" 61 "expt2" 17 "a" "3" "少年" "-" 465 -0.5 "4" "headnoun"
"71381" 61 "expt2" 5 "a" "3" "少女" "-" 324 -0.5 "4" "headnoun"
"71420" 61 "expt2" 22 "b" "3" "商人" "-" 333 0.5 "4" "headnoun"
"71482" 61 "expt2" 6 "b" "3" "女秘书" "-" 343 0.5 "4" "headnoun"
"71750" 61 "expt2" 18 "b" "3" "男子" "-" 336 0.5 "4" "headnoun"
"71813" 61 "expt2" 2 "b" "3" "刑警" "-" 459 0.5 "4" "headnoun"
"72069" 61 "expt2" 9 "a" "3" "歹徒" "-" 392 -0.5 "4" "headnoun"
"72190" 61 "expt2" 13 "a" "3" "老师" "-" 502 -0.5 "4" "headnoun"
"72250" 61 "expt2" 21 "a" "3" "劳工" "-" 334 -0.5 "4" "headnoun"
"72328" 61 "expt2" 1 "a" "3" "经理" "-" 2942 -0.5 "4" "headnoun"
"72360" 61 "expt2" 10 "b" "3" "选手" "-" 287 0.5 "4" "headnoun"
"72429" 61 "expt2" 14 "b" "3" "市民" "-" 749 0.5 "4" "headnoun"
"72645" 7 "expt2" 3 "a" "3" "学生" "-" 409 -0.5 "4" "headnoun"
"72668" 7 "expt2" 4 "b" "3" "男子" "-" 590 0.5 "4" "headnoun"
"72834" 7 "expt2" 11 "a" "3" "律师" "-" 454 -0.5 "4" "headnoun"
"73082" 7 "expt2" 8 "b" "3" "摊贩" "-" 799 0.5 "4" "headnoun"
"73195" 7 "expt2" 7 "a" "3" "居民" "-" 436 -0.5 "4" "headnoun"
"73327" 7 "expt2" 16 "b" "3" "老翁" "-" 545 0.5 "4" "headnoun"
"73370" 7 "expt2" 24 "b" "3" "小姐" "-" 409 0.5 "4" "headnoun"
"73408" 7 "expt2" 23 "a" "3" "民众" "-" 545 -0.5 "4" "headnoun"
"73620" 7 "expt2" 12 "b" "3" "职员" "-" 228 0.5 "4" "headnoun"
"73649" 7 "expt2" 20 "b" "3" "画家" "-" 274 0.5 "4" "headnoun"
"73687" 7 "expt2" 19 "a" "3" "农民" "-" 409 -0.5 "4" "headnoun"
"73734" 7 "expt2" 15 "a" "3" "政客" "-" 229 -0.5 "4" "headnoun"
"73866" 8 "expt2" 2 "a" "3" "刑警" "-" 726 -0.5 "4" "headnoun"
"73900" 8 "expt2" 15 "b" "3" "政客" "-" 364 0.5 "4" "headnoun"
"74007" 8 "expt2" 7 "b" "3" "居民" "-" 454 0.5 "4" "headnoun"
"74032" 8 "expt2" 23 "b" "3" "民众" "-" 454 0.5 "4" "headnoun"
"74100" 8 "expt2" 19 "b" "3" "农民" "-" 409 0.5 "4" "headnoun"
"74199" 8 "expt2" 3 "b" "3" "学生" "-" 364 0.5 "4" "headnoun"
"74245" 8 "expt2" 22 "a" "3" "商人" "-" 409 -0.5 "4" "headnoun"
"74390" 8 "expt2" 10 "a" "3" "选手" "-" 544 -0.5 "4" "headnoun"
"74452" 8 "expt2" 6 "a" "3" "女秘书" "-" 409 -0.5 "4" "headnoun"
"74581" 8 "expt2" 18 "a" "3" "男子" "-" 635 -0.5 "4" "headnoun"
"74646" 8 "expt2" 14 "a" "3" "市民" "-" 409 -0.5 "4" "headnoun"
"74771" 8 "expt2" 11 "b" "3" "律师" "-" 409 0.5 "4" "headnoun"
"75158" 9 "expt2" 10 "b" "3" "选手" "-" 680 0.5 "4" "headnoun"
"75193" 9 "expt2" 6 "b" "3" "女秘书" "-" 589 0.5 "4" "headnoun"
"75227" 9 "expt2" 17 "a" "3" "少年" "-" 545 -0.5 "4" "headnoun"
"75419" 9 "expt2" 5 "a" "3" "少女" "-" 482 -0.5 "4" "headnoun"
"75535" 9 "expt2" 21 "a" "3" "劳工" "-" 454 -0.5 "4" "headnoun"
"75606" 9 "expt2" 18 "b" "3" "男子" "-" 454 0.5 "4" "headnoun"
"75689" 9 "expt2" 1 "a" "3" "经理" "-" 590 -0.5 "4" "headnoun"
"75732" 9 "expt2" 13 "a" "3" "老师" "-" 500 -0.5 "4" "headnoun"
"75887" 9 "expt2" 2 "b" "3" "刑警" "-" 2038 0.5 "4" "headnoun"
"75934" 9 "expt2" 9 "a" "3" "歹徒" "-" 499 -0.5 "4" "headnoun"
"76058" 9 "expt2" 22 "b" "3" "商人" "-" 861 0.5 "4" "headnoun"
"76152" 9 "expt2" 14 "b" "3" "市民" "-" 454 0.5 "4" "headnoun"
"62" 1 "expt2" 22 "b" "4" "看到了" "-" 1491 0.5 "5" "headnoun1"
"99" 1 "expt2" 18 "b" "4" "吵醒了" "-" 1130 0.5 "5" "headnoun1"
"176" 1 "expt2" 9 "a" "4" "见到了" "-" 814 -0.5 "5" "headnoun1"
"318" 1 "expt2" 17 "a" "4" "不" "-" 498 -0.5 "5" "headnoun1"
"367" 1 "expt2" 6 "b" "4" "暗恋着" "-" 769 0.5 "5" "headnoun1"
"387" 1 "expt2" 21 "a" "4" "拜访了" "-" 1266 -0.5 "5" "headnoun1"
"659" 1 "expt2" 2 "b" "4" "恨透了" "-" 1673 0.5 "5" "headnoun1"
"719" 1 "expt2" 13 "a" "4" "误导了" "-" 1899 -0.5 "5" "headnoun1"
"905" 1 "expt2" 10 "b" "4" "招呼着" "-" 814 0.5 "5" "headnoun1"
"1031" 1 "expt2" 5 "a" "4" "撞到了" "-" 588 -0.5 "5" "headnoun1"
"1189" 1 "expt2" 14 "b" "4" "逼疯了" "-" 814 0.5 "5" "headnoun1"
"1209" 1 "expt2" 1 "a" "4" "遇见了" "-" 588 -0.5 "5" "headnoun1"
"1344" 10 "expt2" 16 "a" "4" "赶走了" "-" 2040 -0.5 "5" "headnoun1"
"1422" 10 "expt2" 12 "a" "4" "打伤了" "-" 1360 -0.5 "5" "headnoun1"
"1466" 10 "expt2" 1 "b" "4" "遇见了" "-" 1043 0.5 "5" "headnoun1"
"1502" 10 "expt2" 4 "a" "4" "看不起" "-" 545 -0.5 "5" "headnoun1"
"1815" 10 "expt2" 8 "a" "4" "怒骂着" "-" 721 -0.5 "5" "headnoun1"
"1852" 10 "expt2" 5 "b" "4" "撞到了" "-" 1451 0.5 "5" "headnoun1"
"1900" 10 "expt2" 20 "a" "4" "很" "-" 726 -0.5 "5" "headnoun1"
"2014" 10 "expt2" 13 "b" "4" "误导了" "-" 2493 0.5 "5" "headnoun1"
"2135" 10 "expt2" 24 "a" "4" "找到了" "-" 1088 -0.5 "5" "headnoun1"
"2288" 10 "expt2" 9 "b" "4" "见到了" "-" 499 0.5 "5" "headnoun1"
"2415" 10 "expt2" 21 "b" "4" "拜访了" "-" 746 0.5 "5" "headnoun1"
"2437" 10 "expt2" 17 "b" "4" "不" "-" 365 0.5 "5" "headnoun1"
"2649" 11 "expt2" 20 "b" "4" "很" "-" 453 0.5 "5" "headnoun1"
"2685" 11 "expt2" 4 "b" "4" "看不起" "-" 724 0.5 "5" "headnoun1"
"2766" 11 "expt2" 19 "a" "4" "很" "-" 589 -0.5 "5" "headnoun1"
"2835" 11 "expt2" 24 "b" "4" "找到了" "-" 996 0.5 "5" "headnoun1"
"2914" 11 "expt2" 12 "b" "4" "打伤了" "-" 1248 0.5 "5" "headnoun1"
"2999" 11 "expt2" 8 "b" "4" "怒骂着" "-" 1403 0.5 "5" "headnoun1"
"3118" 11 "expt2" 11 "a" "4" "斥责了" "-" 2126 -0.5 "5" "headnoun1"
"3167" 11 "expt2" 7 "a" "4" "问候着" "-" 595 -0.5 "5" "headnoun1"
"3225" 11 "expt2" 16 "b" "4" "赶走了" "-" 1538 0.5 "5" "headnoun1"
"3260" 11 "expt2" 3 "a" "4" "很" "-" 454 -0.5 "5" "headnoun1"
"3527" 11 "expt2" 15 "a" "4" "低估了" "-" 2986 -0.5 "5" "headnoun1"
"3713" 11 "expt2" 23 "a" "4" "没" "-" 589 -0.5 "5" "headnoun1"
"3904" 12 "expt2" 15 "b" "4" "低估了" "-" 680 0.5 "5" "headnoun1"
"4032" 12 "expt2" 7 "b" "4" "问候着" "-" 635 0.5 "5" "headnoun1"
"4065" 12 "expt2" 11 "b" "4" "斥责了" "-" 318 0.5 "5" "headnoun1"
"4100" 12 "expt2" 2 "a" "4" "恨透了" "-" 544 -0.5 "5" "headnoun1"
"4175" 12 "expt2" 22 "a" "4" "看到了" "-" 635 -0.5 "5" "headnoun1"
"4196" 12 "expt2" 6 "a" "4" "暗恋着" "-" 3624 -0.5 "5" "headnoun1"
"4291" 12 "expt2" 19 "b" "4" "很" "-" 454 0.5 "5" "headnoun1"
"4378" 12 "expt2" 3 "b" "4" "很" "-" 364 0.5 "5" "headnoun1"
"4437" 12 "expt2" 14 "a" "4" "逼疯了" "-" 1450 -0.5 "5" "headnoun1"
"4563" 12 "expt2" 23 "b" "4" "没" "-" 907 0.5 "5" "headnoun1"
"4599" 12 "expt2" 10 "a" "4" "招呼着" "-" 273 -0.5 "5" "headnoun1"
"4634" 12 "expt2" 18 "a" "4" "吵醒了" "-" 273 -0.5 "5" "headnoun1"
"5280" 13 "expt2" 2 "b" "4" "恨透了" "-" 635 0.5 "5" "headnoun1"
"5310" 13 "expt2" 13 "a" "4" "误导了" "-" 590 -0.5 "5" "headnoun1"
"5384" 13 "expt2" 6 "b" "4" "暗恋着" "-" 907 0.5 "5" "headnoun1"
"5492" 13 "expt2" 14 "b" "4" "逼疯了" "-" 409 0.5 "5" "headnoun1"
"5553" 13 "expt2" 1 "a" "4" "遇见了" "-" 499 -0.5 "5" "headnoun1"
"5598" 13 "expt2" 22 "b" "4" "看到了" "-" 662 0.5 "5" "headnoun1"
"5657" 13 "expt2" 10 "b" "4" "招呼着" "-" 454 0.5 "5" "headnoun1"
"5826" 13 "expt2" 21 "a" "4" "拜访了" "-" 499 -0.5 "5" "headnoun1"
"5935" 13 "expt2" 9 "a" "4" "见到了" "-" 409 -0.5 "5" "headnoun1"
"6017" 13 "expt2" 18 "b" "4" "吵醒了" "-" 319 0.5 "5" "headnoun1"
"6100" 13 "expt2" 5 "a" "4" "撞到了" "-" 862 -0.5 "5" "headnoun1"
"6171" 13 "expt2" 17 "a" "4" "不" "-" 319 -0.5 "5" "headnoun1"
"6470" 14 "expt2" 21 "b" "4" "拜访了" "-" 1751 0.5 "5" "headnoun1"
"6531" 14 "expt2" 8 "a" "4" "怒骂着" "-" 716 -0.5 "5" "headnoun1"
"6577" 14 "expt2" 17 "b" "4" "不" "-" 482 0.5 "5" "headnoun1"
"6660" 14 "expt2" 20 "a" "4" "很" "-" 1088 -0.5 "5" "headnoun1"
"6683" 14 "expt2" 9 "b" "4" "见到了" "-" 3355 0.5 "5" "headnoun1"
"6964" 14 "expt2" 5 "b" "4" "撞到了" "-" 496 0.5 "5" "headnoun1"
"7125" 14 "expt2" 16 "a" "4" "赶走了" "-" 862 -0.5 "5" "headnoun1"
"7260" 14 "expt2" 24 "a" "4" "找到了" "-" 722 -0.5 "5" "headnoun1"
"7322" 14 "expt2" 12 "a" "4" "打伤了" "-" 545 -0.5 "5" "headnoun1"
"7345" 14 "expt2" 13 "b" "4" "误导了" "-" 1406 0.5 "5" "headnoun1"
"7393" 14 "expt2" 4 "a" "4" "看不起" "-" 364 -0.5 "5" "headnoun1"
"7451" 14 "expt2" 1 "b" "4" "遇见了" "-" 2992 0.5 "5" "headnoun1"
"7644" 15 "expt2" 8 "b" "4" "怒骂着" "-" 1274 0.5 "5" "headnoun1"
"7719" 15 "expt2" 15 "a" "4" "低估了" "-" 635 -0.5 "5" "headnoun1"
"7751" 15 "expt2" 11 "a" "4" "斥责了" "-" 3627 -0.5 "5" "headnoun1"
"7845" 15 "expt2" 4 "b" "4" "看不起" "-" 454 0.5 "5" "headnoun1"
"7891" 15 "expt2" 23 "a" "4" "没" "-" 500 -0.5 "5" "headnoun1"
"7968" 15 "expt2" 3 "a" "4" "很" "-" 392 -0.5 "5" "headnoun1"
"8127" 15 "expt2" 16 "b" "4" "赶走了" "-" 635 0.5 "5" "headnoun1"
"8147" 15 "expt2" 7 "a" "4" "问候着" "-" 654 -0.5 "5" "headnoun1"
"8182" 15 "expt2" 24 "b" "4" "找到了" "-" 1313 0.5 "5" "headnoun1"
"8329" 15 "expt2" 20 "b" "4" "很" "-" 953 0.5 "5" "headnoun1"
"8616" 15 "expt2" 19 "a" "4" "很" "-" 409 -0.5 "5" "headnoun1"
"8638" 15 "expt2" 12 "b" "4" "打伤了" "-" 409 0.5 "5" "headnoun1"
"8808" 16 "expt2" 22 "a" "4" "看到了" "-" 1044 -0.5 "5" "headnoun1"
"8995" 16 "expt2" 2 "a" "4" "恨透了" "-" 817 -0.5 "5" "headnoun1"
"9030" 16 "expt2" 23 "b" "4" "没" "-" 545 0.5 "5" "headnoun1"
"9053" 16 "expt2" 10 "a" "4" "招呼着" "-" 636 -0.5 "5" "headnoun1"
"9169" 16 "expt2" 11 "b" "4" "斥责了" "-" 961 0.5 "5" "headnoun1"
"9299" 16 "expt2" 6 "a" "4" "暗恋着" "-" 817 -0.5 "5" "headnoun1"
"9351" 16 "expt2" 3 "b" "4" "很" "-" 505 0.5 "5" "headnoun1"
"9654" 16 "expt2" 14 "a" "4" "逼疯了" "-" 617 -0.5 "5" "headnoun1"
"9699" 16 "expt2" 18 "a" "4" "吵醒了" "-" 1158 -0.5 "5" "headnoun1"
"9793" 16 "expt2" 15 "b" "4" "低估了" "-" 590 0.5 "5" "headnoun1"
"9874" 16 "expt2" 19 "b" "4" "很" "-" 395 0.5 "5" "headnoun1"
"9943" 16 "expt2" 7 "b" "4" "问候着" "-" 760 0.5 "5" "headnoun1"
"10060" 17 "expt2" 2 "b" "4" "恨透了" "-" 1351 0.5 "5" "headnoun1"
"10080" 17 "expt2" 10 "b" "4" "招呼着" "-" 1943 0.5 "5" "headnoun1"
"10182" 17 "expt2" 1 "a" "4" "遇见了" "-" 998 -0.5 "5" "headnoun1"
"10400" 17 "expt2" 17 "a" "4" "不" "-" 590 -0.5 "5" "headnoun1"
"10577" 17 "expt2" 6 "b" "4" "暗恋着" "-" 526 0.5 "5" "headnoun1"
"10609" 17 "expt2" 13 "a" "4" "误导了" "-" 500 -0.5 "5" "headnoun1"
"10679" 17 "expt2" 14 "b" "4" "逼疯了" "-" 832 0.5 "5" "headnoun1"
"10712" 17 "expt2" 18 "b" "4" "吵醒了" "-" 538 0.5 "5" "headnoun1"
"10950" 17 "expt2" 9 "a" "4" "见到了" "-" 410 -0.5 "5" "headnoun1"
"11024" 17 "expt2" 5 "a" "4" "撞到了" "-" 578 -0.5 "5" "headnoun1"
"11085" 17 "expt2" 22 "b" "4" "看到了" "-" 545 0.5 "5" "headnoun1"
"11192" 17 "expt2" 21 "a" "4" "拜访了" "-" 572 -0.5 "5" "headnoun1"
"11355" 18 "expt2" 4 "a" "4" "看不起" "-" 995 -0.5 "5" "headnoun1"
"11410" 18 "expt2" 16 "a" "4" "赶走了" "-" 1131 -0.5 "5" "headnoun1"
"11511" 18 "expt2" 21 "b" "4" "拜访了" "-" 498 0.5 "5" "headnoun1"
"11600" 18 "expt2" 8 "a" "4" "怒骂着" "-" 2986 -0.5 "5" "headnoun1"
"11657" 18 "expt2" 12 "a" "4" "打伤了" "-" 498 -0.5 "5" "headnoun1"
"11746" 18 "expt2" 24 "a" "4" "找到了" "-" 498 -0.5 "5" "headnoun1"
"11781" 18 "expt2" 17 "b" "4" "不" "-" 543 0.5 "5" "headnoun1"
